date,exchange,project,price_usd,price_orig,price_orig_symb,token_id,seller,buyer,tx_hash,used
2021-09-21 00:00:00+00:00,DCL MarketPlace,Decentraland,4543.318,10000.0,MANA,-42875578232038246396385200536402794643532,0x9240d4b5b51fe17091d74e8bb5be6655eaab794,0xce2ce76c01d130b0f8acbe2ac0d01836fb59e58,0x6c11d7e265eb66575d9507c12f782c6042b7a4e0ce95916099a6709c42768cc,True
2021-09-21 00:00:00+00:00,DCL MarketPlace,Decentraland,5303.799536,5698.0,MANA,20757224382177246271265851053337860898706,0x795424ed18774cda8edc2a899a643e4f60c2165,0xff1102d9f86d99ac4659017a50f5a4cfdf022e6,0xd4420bb49788c03dbb62419eb4e02dc27405c8abfcf729e2385b50504a59c06,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3795.2325,5625.0,MANA,3402823669209384634633746074317682114524,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x8d1bf34397d31903320ac0a8fee81b3bb7531537,0x7c441ae72525373b66d6bfc69d35ff6dbf711bd301ee8237d8e6adec2ba42155,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3646.496,5600.0,MANA,115792089237316195423570985008687907824345983477360794645070742376212831666143,0x1a8cadabbbbfdd969026c343956492998e3db36d,0x5ce213893956bbf4249a7f8a079331280065eec6,0xcde3598363208196d22cf9f44688b29e9ba49970544e72fb4d93bbdaa770fc74,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3806.116875,5625.0,MANA,2722258935367507707706996859454145691614,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x8d1bf34397d31903320ac0a8fee81b3bb7531537,0x72730f224b63a84a7318fd32df7e530519434326e41b802fa67f1feb650a4398,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3806.116875,5625.0,MANA,3743106036130323098097120681749450325983,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x8d1bf34397d31903320ac0a8fee81b3bb7531537,0x72730f224b63a84a7318fd32df7e530519434326e41b802fa67f1feb650a4398,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3795.2325,5625.0,MANA,2722258935367507707706996859454145691613,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x8d1bf34397d31903320ac0a8fee81b3bb7531537,0x7c441ae72525373b66d6bfc69d35ff6dbf711bd301ee8237d8e6adec2ba42155,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3795.2325,5625.0,MANA,3062541302288446171170371466885913903068,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x8d1bf34397d31903320ac0a8fee81b3bb7531537,0x7c441ae72525373b66d6bfc69d35ff6dbf711bd301ee8237d8e6adec2ba42155,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3795.2325,5625.0,MANA,2722258935367507707706996859454145691612,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x8d1bf34397d31903320ac0a8fee81b3bb7531537,0x7c441ae72525373b66d6bfc69d35ff6dbf711bd301ee8237d8e6adec2ba42155,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3795.2325,5625.0,MANA,3062541302288446171170371466885913903069,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x8d1bf34397d31903320ac0a8fee81b3bb7531537,0x7c441ae72525373b66d6bfc69d35ff6dbf711bd301ee8237d8e6adec2ba42155,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3795.2325,5625.0,MANA,3743106036130323098097120681749450325980,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x8d1bf34397d31903320ac0a8fee81b3bb7531537,0x7c441ae72525373b66d6bfc69d35ff6dbf711bd301ee8237d8e6adec2ba42155,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3570.7932,5200.0,MANA,115792089237316195423570985008687907838637842888040210110532475888347096547358,0x867bca11a78fad5b71cd00d4cb319eea65c2fc47,0xa6ebe923c675603d4b73a8457dd2f86617405eb6,0xdac872546345e48c8201be7193f41dd04753a4b078a42a372bb8a3a5f41bac68,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3806.116875,5625.0,MANA,3062541302288446171170371466885913903071,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x8d1bf34397d31903320ac0a8fee81b3bb7531537,0x72730f224b63a84a7318fd32df7e530519434326e41b802fa67f1feb650a4398,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3795.2325,5625.0,MANA,3402823669209384634633746074317682114525,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x8d1bf34397d31903320ac0a8fee81b3bb7531537,0x7c441ae72525373b66d6bfc69d35ff6dbf711bd301ee8237d8e6adec2ba42155,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,5224.9491,8049.999999999999,MANA,115792089237316195423570985008687907842040666557249594745166221962664778661835,0x0ae4ffdff57270c06e4751d1afa9efef8a5bdc9c,0xdf1c00d91f9a43a8635e993ab0cab7041aba8855,0xbc06fbee85c9481caa0a3abb838fb93254799b1c1fc7652dc09da1fd17cb5535,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3806.116875,5625.0,MANA,3743106036130323098097120681749450325982,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x8d1bf34397d31903320ac0a8fee81b3bb7531537,0x72730f224b63a84a7318fd32df7e530519434326e41b802fa67f1feb650a4398,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3546.3636,1.206,ETH,115792089237316195423570985008687907847485184427984610160580215681573070045034,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x6e63a4caeccb4f341ee9c9175c9cc554bdb6d10b,0x1a4c3e2039a962df1486534621b8437c4d738c4b3f474e52229874ee39eba577,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3806.116875,5625.0,MANA,2722258935367507707706996859454145691615,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x8d1bf34397d31903320ac0a8fee81b3bb7531537,0x72730f224b63a84a7318fd32df7e530519434326e41b802fa67f1feb650a4398,True
2021-09-21 00:00:00+00:00,opensea,Decentraland,3795.2325,5625.0,MANA,3743106036130323098097120681749450325981,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x8d1bf34397d31903320ac0a8fee81b3bb7531537,0x7c441ae72525373b66d6bfc69d35ff6dbf711bd301ee8237d8e6adec2ba42155,True
2021-09-22 00:00:00+00:00,opensea,Decentraland,2814.7308,0.92,WETH,115792089237316195423570985008687907839998972355723963964385974318074169393262,0x1b5d64c9603851b7f80e738c47353659ce3095fe,0x2bdc3644d529e078b42f7115564f37a515e4ee25,0x1e1f793a4b472e32d634f19a651ce72945b9a6577a8d7f03b7fa706a52b090be,True
2021-09-22 00:00:00+00:00,opensea,Decentraland,3510.22,5000.0,MANA,115792089237316195423570985008687907821964006908914225400827120124190454185890,0x5ce213893956bbf4249a7f8a079331280065eec6,0x9492ae65662d3b1052fd863317a6d166e80acef9,0xe1bf6679fccd45505a20c695bf4c39658767dd32252fce08cb96618940ae3708,True
2021-09-22 00:00:00+00:00,opensea,Decentraland,3210.3584,4600.0,MANA,27562871720596015540533343201973225127899,0x1b5d64c9603851b7f80e738c47353659ce3095fe,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0xed6bbbee1d2de7b57b7d62f5543274fe803ab5b7ca7252a024b45394e1d250db,True
2021-09-22 00:00:00+00:00,opensea,Decentraland,3561.254843,5321.0,MANA,115792089237316195423570985008687907848506031528747425550970339503868374679492,0x96c8be2cb6742b0b1fad8adb166cf16807198cf6,0x9234ddbf27882ede952d66afc3504b8b9a0b25b1,0x7159151544d9b4cb42c8ef42646442f5424100f0567f3848019bba1e84e0a5c8,True
2021-09-22 00:00:00+00:00,opensea,Decentraland,3140.568,4500.0,MANA,115792089237316195423570985008687907824345983477360794645070742376212831666148,0x1b5d64c9603851b7f80e738c47353659ce3095fe,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0xacad1561894713dc4765aa9de2c3b7d3eebc68d82b1d67518f37c915d546f73d,True
2021-09-22 00:00:00+00:00,DCL MarketPlace,Decentraland,4383.157352,4000.0,MANA,115792089237316195423570985008687907833533607384226133158581856776870573375593,0xa01424b7540adbb792375dcf97b733a5d68ad34,0xbf1acff0b8d704324784706646dd55bf61eb8a8,0x27ede7091312fd9a6bf502ac9286da43bae222d79bb20ef2a27f03ec5d0ebb7,True
2021-09-22 00:00:00+00:00,DCL MarketPlace,Decentraland,3652.509352,4999.0,MANA,-31305977756726338638630463883722675454047,0x5ce213893956bbf4249a7f8a079331280065eec,0xc0e93d626138eaf5e33c4d9426ddc85ce3ba6e6,0x3bec5783169318b2f25d5c7cdad4e0034a2d9db558150382b8817638d212023,True
2021-09-22 00:00:00+00:00,opensea,Decentraland,3210.3584,4600.0,MANA,115792089237316195423570985008687907819241747973546717693120123264736308494307,0x1b5d64c9603851b7f80e738c47353659ce3095fe,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x49ebf9662e9a4567508ae9f44bf98233cbe2cdb660ed9527a7a2b5a574c03156,True
2021-09-22 00:00:00+00:00,DCL MarketPlace,Decentraland,5406.064552,5249.0,MANA,-14632141777600353928925108119566033092578,0xa6ebe923c675603d4b73a8457dd2f86617405eb,0x7976dce6eb7b65bc72041fd844f6b22de2d420a,0xb5c4e6561b88467e8c28c88842b40e41b3a5887770b622e6eb6d0456c35d66c,True
2021-09-22 00:00:00+00:00,opensea,Decentraland,3806.8932,1.29,ETH,50021507937377954129116067292469927083996,0x6a1e9564f99fb9718d37dfcc053b3aee460368ea,0x8be5e8cdb913f95291f379b7c6cb0f51d73581b7,0x329e528ec525569285db4814b38c79692fa50efb6879c6511458499abae4af39,True
2021-09-22 00:00:00+00:00,opensea,Decentraland,2776.4036,0.92,WETH,115792089237316195423570985008687907829790501348095810060484736095121123049439,0x0039a58ddcd7f3dda7a43a88f474856aff3fb01c,0x2bdc3644d529e078b42f7115564f37a515e4ee25,0xf9944df911bf089af3bd42d8ee27640e1850a30b8d87d0b3432f584f168c8872,True
2021-09-22 00:00:00+00:00,DCL MarketPlace,Decentraland,4215.108311999999,5999.0,MANA,9868188640707215440437863615521278132081,0x5ce213893956bbf4249a7f8a079331280065eec,0x1f8442a395c442abd026cfaa219895c1c1037b7,0x99eaf533074ad60451cf5ead723049559269a0e66f3ac57ff8b52d1a819d295,True
2021-09-22 00:00:00+00:00,DCL MarketPlace,Decentraland,2922.592,7399.0,MANA,115792089237316195423570985008687907849867160996431179404823837933595447525310,0x11be3e48dc7dad46a9ba17048c4997d7d41dd97,0xf179344bbec75ad4522bd6b2c780b2e13b3469a,0xc1a0302dc15d9a44609250eba42c57995cbe9830819ea4de9c2529f18285b37,True
2021-09-22 00:00:00+00:00,DCL MarketPlace,Decentraland,3652.509352,5769.0,MANA,115792089237316195423570985008687907818561183239704840766193374049872772071330,0x5ce213893956bbf4249a7f8a079331280065eec,0xdff71a881a17737b6942fe1542f4b88128ea57d,0x107581a601d2c383c5c6ccdd76c6d63b4364afce0d69dc57cfb0a4a28df2cce,True
2021-09-22 00:00:00+00:00,DCL MarketPlace,Decentraland,3835.171352,4999.0,MANA,115792089237316195423570985008687907818901465606625779229656748657304540282786,0x5ce213893956bbf4249a7f8a079331280065eec,0xdff71a881a17737b6942fe1542f4b88128ea57d,0x42642a74898771a928c4bae7fe63972b6ac45db8e9c878aab232d7c8535920f,True
2021-09-22 00:00:00+00:00,opensea,Decentraland,3003.455,4550.0,MANA,115792089237316195423570985008687907824686265844281733108534116983644599877599,0x1a8cadabbbbfdd969026c343956492998e3db36d,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x12cb4a12c97b85e67e369682fe63efa8ef0a3d2bf88ec361ef3d924ef2eac781,True
2021-09-23 00:00:00+00:00,DCL MarketPlace,Decentraland,6342.492230999999,8199.0,MANA,115792089237316195423570985008687907822984854009677040791217243946485758820271,0x34653744f2d6a388f1fc7496e085156418a9f5e,0x059d0025e4e1bb1a37f2c922e54b139bc1231ee,0x87673769ff88fb6f17ae083b4b1de07205813b97674d01612df5d6ae40d93c6,True
2021-09-23 00:00:00+00:00,DCL MarketPlace,Decentraland,4060.463681,5249.0,MANA,115792089237316195423570985008687907819241747973546717693120123264736308494242,0x5ce213893956bbf4249a7f8a079331280065eec,0x3068e1e4723bcaf03a53a7647d8c6661b40941e,0x500243a4d974a820c3df93fa1bd52fe2c30f012cbf305ce19d648b48ba97988,True
2021-09-23 00:00:00+00:00,DCL MarketPlace,Decentraland,3867.071431,4999.0,MANA,115792089237316195423570985008687907819582030340467656156583497872168076705698,0x5ce213893956bbf4249a7f8a079331280065eec,0x059d0025e4e1bb1a37f2c922e54b139bc1231ee,0x1bc34d862b2c14ba18a55a38d50e1c486f7921ec7797a12131b410d147c57f2,True
2021-09-23 00:00:00+00:00,opensea,Decentraland,3761.088,1.2,ETH,115792089237316195423570985008687907829790501348095810060484736095121123049439,0x2bdc3644d529e078b42f7115564f37a515e4ee25,0xa01424b7540adbb792375dcf97b733a5d68ad347,0xece7a1a85819e504f696d338957c37ae27a5f50806195b08bbfe5645598d2ecd,True
2021-09-24 00:00:00+00:00,opensea,Decentraland,3473.676,1.2,WETH,12250165209153784684681485867543655612543,0x22c7dc0a2e424882742ca34d59c011f002ade1ef,0x5ce213893956bbf4249a7f8a079331280065eec6,0xef384e4b5f4ecced29b9120f472cb6d9b8e147d0c8635521e1b50c85212caf64,True
2021-09-24 00:00:00+00:00,opensea,Decentraland,4816.208799999999,6800.0,MANA,115792089237316195423570985008687907840679537089565840891312723532937705816009,0xa01424b7540adbb792375dcf97b733a5d68ad347,0xc64827ab890b4ec84873dc5735d0f43509cce9e7,0x5ddeb2dd404b1bcb3657beb44b5e283da7737daf8b093892ba8eefa24129878d,True
2021-09-24 00:00:00+00:00,opensea,Decentraland,3774.212,1.3,WETH,115792089237316195423570985008687907840679537089565840891312723532937705816009,0x22c7dc0a2e424882742ca34d59c011f002ade1ef,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x80e358f559b0511425bf31474f129a339f7d7becc660c0d7d6dbe8ffc9e8cb9d,True
2021-09-24 00:00:00+00:00,opensea,Decentraland,5994.290433,7899.0,MANA,5444517870735015415413993718908291383195,0xe4a00d0a302bf798b198936de13ee2452db65289,0x1ebadd62dab3d1c744273ed33e719f4461dac4e9,0x838c5b16b421e6244c8f277649a0e08d9f6ef0c32fbde1515c2afeaf21b497a3,True
2021-09-24 00:00:00+00:00,opensea,Decentraland,3632.7625,1.25,WETH,40493601663591677152141578284380417163115,0x22c7dc0a2e424882742ca34d59c011f002ade1ef,0x5ce213893956bbf4249a7f8a079331280065eec6,0x917b902b6742d6cb6bc48650b93a52bb4bc534db8e7d58a33a0b25007d861a01,True
2021-09-24 00:00:00+00:00,opensea,Decentraland,3619.85,1.25,ETH,115792089237316195423570985008687907835235019218830825475898729814029414432907,0x9064abe13d219ff7482f1a434eac8a8c8c9bcf30,0xb000cb9a847c30032733f3c533322b7e070b8272,0x06aa301046ec5d47cf39c153fbc9413b9fa699c5ad6831f19e60283464c679c1,True
2021-09-24 00:00:00+00:00,DCL MarketPlace,Decentraland,5390.77,7000.0,MANA,45938119534326692567555572003288708546416,0x3644bc8bb192003e5566c7c61db391c2f3aa73a,0xffbb203f235d75a07e067dba8de052995505ead,0x2c05a436b57e6f2abae1e6554222fa67ad7ca0e5674cf2a367520d17efa39d0,True
2021-09-24 00:00:00+00:00,DCL MarketPlace,Decentraland,4173.9962,5420.0,MANA,115792089237316195423570985008687907820262595074309533083510247087031613128610,0x5ce213893956bbf4249a7f8a079331280065eec,0x059d0025e4e1bb1a37f2c922e54b139bc1231ee,0x0947f4b18a7f94f938890152ba78f5e19faa64526c3408473cd07c163794de0,True
2021-09-24 00:00:00+00:00,opensea,Decentraland,3076.94,4000.0,MANA,115792089237316195423570985008687907817540336138942025375803250227577467436968,0x7eae296f609fb1c9e655ba91d833caa18f7b9280,0x5ce213893956bbf4249a7f8a079331280065eec6,0xef8cbd56c80f9a6bfbb93f8355194e7c4c5eb885a3220b092b162c4bda610131,True
2021-09-24 00:00:00+00:00,opensea,Decentraland,3761.92998,1.299,ETH,115792089237316195423570985008687907819922312707388594620046872479599844917154,0x5ce213893956bbf4249a7f8a079331280065eec6,0x059d0025e4e1bb1a37f2c922e54b139bc1231ee0,0xb926f4a23e1796aade482be8bb77a189daad6f586e2c3a256a0106f08db7f40e,True
2021-09-24 00:00:00+00:00,opensea,Decentraland,2659.7292,0.92,WETH,115792089237316195423570985008687907839658689988803025500922599710642401181794,0x22c7dc0a2e424882742ca34d59c011f002ade1ef,0x2bdc3644d529e078b42f7115564f37a515e4ee25,0x41414a12f2a3fc954d0e4cbec488e161037ca93e8a33ebe07ecf3d37ddb17166,True
2021-09-25 00:00:00+00:00,DCL MarketPlace,Decentraland,5696.470499999999,7990.0,MANA,115792089237316195423570985008687907835575301585751763939362104421461182644208,0xb2a79f1bc0fd5daa7422ade0a4143a21b36918f,0x44dbc568fb3e352aaac03ff1c99d7ba74c3d1bd,0xbdd02ba27938d43d6318376446dcbce07c73f67a47b22c9826870e4c7354612,True
2021-09-25 00:00:00+00:00,DCL MarketPlace,Decentraland,7127.36115,9997.0,MANA,27562871720596015540533343201973225127899,0xf179344bbec75ad4522bd6b2c780b2e13b3469a,0x1e2904951a82a207e9a555d48efda041de38c50,0xe3f529e5138212b2bd986f92f3441c5cdb86cd25a0802af313c8c6d526d4f2b,True
2021-09-25 00:00:00+00:00,opensea,Decentraland,3939.9345,1.35,ETH,115792089237316195423570985008687907806651300397471994544975262789760884670320,0x7ec0899b0ae20e437f8787303f093c54b7d7539f,0xb000cb9a847c30032733f3c533322b7e070b8272,0x731b702d1d57745011fb05f7eff2dc0ad59bbd29ded32777ff64b26e99decb8b,True
2021-09-26 00:00:00+00:00,opensea,Decentraland,4980.41395,6725.0,MANA,115792089237316195423570985008687907849526878629510240941360463326163679313958,0xcc5bab97581ebddf80d66d945f62744f48ec0668,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x74fbd5463e566eaf299168c872da2be5e72cf3e80679b466dbf74be0982531ab,True
2021-09-26 00:00:00+00:00,DCL MarketPlace,Decentraland,3785.775,7499.0,MANA,115792089237316195423570985008687907814137512469732640741169504153259785322413,0x4179ee93c4e7457dcf164029ececa0ca856dfee,0x5ce213893956bbf4249a7f8a079331280065eec,0x1464f511d29e5c9b2f479888aa5831910c2b7fc8ae0d57b6e92cf0ce038acdf,True
2021-09-26 00:00:00+00:00,DCL MarketPlace,Decentraland,5677.905345,5000.0,MANA,35389366159777600200190959172903893991393,0xc0188701cdc3cbcaf58842f97fd040dcd85cbf2,0xd2d950cea649feef4d6111c18adbd9a37b3a9f6,0x28a2117a4aa57394d7d0278cf6aacd04208e367d155d52a08230d4b6c3e82a0,True
2021-09-26 00:00:00+00:00,DCL MarketPlace,Decentraland,6056.482845,8769.0,MANA,115792089237316195423570985008687907829790501348095810060484736095121123049508,0xc0188701cdc3cbcaf58842f97fd040dcd85cbf2,0xcd89d190353b1d0d4c103102c38b76f7696d511,0x58a2d932320f0bb9b4206153a8b0184265191ae889cce13f51af94574471ea8,True
2021-09-26 00:00:00+00:00,opensea,Decentraland,4581.42,1.5,ETH,115792089237316195423570985008687907841360101823407717818239472747801242238983,0xff190a4cc92b154635140335791d3779f60dc311,0xa01424b7540adbb792375dcf97b733a5d68ad347,0xee8b77d82ebefa830f23f85bfa78263e91a8f4924eb8b3a2126d16fea49f7222,True
2021-09-26 00:00:00+00:00,DCL MarketPlace,Decentraland,6639.492195,7999.0,MANA,115792089237316195423570985008687907849867160996431179404823837933595447525310,0xf179344bbec75ad4522bd6b2c780b2e13b3469a,0x88671e8dcdf2735c9e43d02cfa43b2d1daf4c60,0x6281ce117b6e5f2dffa4a7548749e14ab5f588e9f37c01617f2767585ba61fd,True
2021-09-27 00:00:00+00:00,opensea,Decentraland,4170.7845,1.35,ETH,115792089237316195423570985008687907839658689988803025500922599710642401181794,0x2bdc3644d529e078b42f7115564f37a515e4ee25,0xb9014cd57e51187267989963453bfd0129765c4d,0x3562fb4d058b40f98a783a9752186a2a59522be19680879b34dd077e02024aa5,True
2021-09-27 00:00:00+00:00,DCL MarketPlace,Decentraland,5080.682631,6997.0,MANA,115792089237316195423570985008687907824345983477360794645070742376212831666148,0xf179344bbec75ad4522bd6b2c780b2e13b3469a,0x059d0025e4e1bb1a37f2c922e54b139bc1231ee,0xef3a73b6ba6ad1c63008d6fce74e9b672c87ad414078097fd92ed41867624ab,True
2021-09-27 00:00:00+00:00,DCL MarketPlace,Decentraland,3811.419627,5249.0,MANA,115792089237316195423570985008687907820943159808151410010436996301895149551522,0x5ce213893956bbf4249a7f8a079331280065eec,0xf40145f3ec7a7a55e9c1a112a7b5234a3ebb8fe,0xd7a31451b6524eb032a60db0391e5ffe5dcfdd39d98c1b982620dab2bbd2ab3,True
2021-09-27 00:00:00+00:00,opensea,Decentraland,4267.8282,1.39,ETH,115792089237316195423570985008687907839998972355723963964385974318074169393262,0x2bdc3644d529e078b42f7115564f37a515e4ee25,0xb4eee967b461f27d7c026fc9233c6679873b4721,0xd6d53bd89d106cd457dc8954806e5c5d5d0cc30b7bdb997f55a37b4508e7ff57,True
2021-09-27 00:00:00+00:00,opensea,Decentraland,3101.31,1.0,WETH,115792089237316195423570985008687907833873889751147071622045231384302341587077,0x21631d18d9681d4ffdd460fc45fa52159fcd95c8,0xa01424b7540adbb792375dcf97b733a5d68ad347,0xac300a669d829d45ace249ccdc95a28fff30f8ee95218b7c797bc4d71cd92c6a,True
2021-09-27 00:00:00+00:00,opensea,Decentraland,3526.4588,1.13,ETH,18375247813730677027022228801315483418756,0xedf481e204b9d4851c9f7b5e9d946945efdcd7a5,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x5f317c2f14ee7aaf4c5766001bda058fb21b79e07a027dcc4d54e83f147ba829,True
2021-09-27 00:00:00+00:00,opensea,Decentraland,4449.522,6600.0,MANA,51042355038140769519506191114765231718339,0x4f58bc39476aa9e5be7127c9ea80a7da917578d9,0x7b19b42564ad1c03625e8306cf20deea2f923a67,0xbc1f05a05de7c3ed6b5495017d6129cd9f9dab9577490c540d3d3deacd0c8070,True
2021-09-27 00:00:00+00:00,opensea,Decentraland,6142.840749999999,8650.0,MANA,115792089237316195423570985008687907819241747973546717693120123264736308494307,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x1a2ffe22294c76b87702a14c6b9ed70ad83a599f,0x715ad5ca49807cb274cbc9894e481487a745f1c2c704145fb5ad19be282bb7c3,True
2021-09-28 00:00:00+00:00,opensea,Decentraland,2831.2372,4400.0,MANA,50702072671219831056042816507333463506834,0x932877e7f5f6c075031e521fd3970a7df47e06a2,0x5ce213893956bbf4249a7f8a079331280065eec6,0x511e53ed1ead6b9c657f9501400f0a201cfeb9d159cfd6c3985719bae765246a,True
2021-09-28 00:00:00+00:00,DCL MarketPlace,Decentraland,4054.258264,5897.0,MANA,4083388403051261561560495289181218537361,0xf179344bbec75ad4522bd6b2c780b2e13b3469a,0xe209e756f78bf98cf4a2cf942d1c6c439ac883f,0x19fafda70853c957fb1b0fa1fc9dd73e49354f148bd23af215bf3dea8f56683,True
2021-09-28 00:00:00+00:00,DCL MarketPlace,Decentraland,7562.632,11000.0,MANA,12930729942995661611608235082407192035214,0xb75959df7b0dd6f9dfea69b3e1661e7b07b7960,0xf179344bbec75ad4522bd6b2c780b2e13b3469a,0x0bcc0af808f5a75331bc829bf7f6b0d2efac44c6fccfcc031c4d1c811ac686f,True
2021-09-28 00:00:00+00:00,DCL MarketPlace,Decentraland,4310.012728,6269.0,MANA,115792089237316195423570985008687907824686265844281733108534116983644599877599,0xf179344bbec75ad4522bd6b2c780b2e13b3469a,0xcb887c63c9219b2c5fa703ab4e2c9fbc23bad35,0xfdc9798320376a5e72c40fe860113d5185cf0998e31fb1a77c8e637eae4ccdc,True
2021-09-28 00:00:00+00:00,opensea,Decentraland,3651.9875,1.25,ETH,115792089237316195423570985008687907803248476728262609910341516715443202555779,0x5ce213893956bbf4249a7f8a079331280065eec6,0x347d6a0383537bd9816720caa0eea04835bbd3c3,0xc6c3b0e006a4753ac2bbc00c253c659d3d1f2eee83f15938efd85d75f589bbe8,True
2021-09-28 00:00:00+00:00,opensea,Decentraland,4254.8418,6600.0,MANA,47639531368931384884872445040447549603730,0x4f58bc39476aa9e5be7127c9ea80a7da917578d9,0x64ecf0e016b85cd0fd35006071e4bc884351c39a,0x995f4365d8ea1cf08e95c6ee5e3257bcd84b120e26f50a8ec9772004ef85e3d3,True
2021-09-29 00:00:00+00:00,DCL MarketPlace,Decentraland,3743.5657,10000.0,MANA,115792089237316195423570985008687907840679537089565840891312723532937705816059,0xf16a25a1b4e6434bacf9d037d69d675dcf85269,0x5ce213893956bbf4249a7f8a079331280065eec,0xa1900321805603e6ec250fff6961793788dad53198393b38f1c524296f179e6,True
2021-09-29 00:00:00+00:00,DCL MarketPlace,Decentraland,4306.094422,5600.0,MANA,115792089237316195423570985008687907840339254722644902427849348925505937604605,0xf179344bbec75ad4522bd6b2c780b2e13b3469a,0xff4edf439a0b4a368c12d108740de8217d01ba3,0xda399796dcaa52bffc6c4052d9fcd7df5d13a935468d4b5401258b1cb794e94,True
2021-09-29 00:00:00+00:00,DCL MarketPlace,Decentraland,5300.624,5798.0,MANA,115792089237316195423570985008687907843742078391854287062483094999823619719172,0x4de20e4fd38430668eec7c40b0f20d6b75b2496,0xf179344bbec75ad4522bd6b2c780b2e13b3469a,0x7cdc7d8c26cdd8769d9465ff85920e8080a709fee6604fcb7c5ae7944169d45,True
2021-09-29 00:00:00+00:00,DCL MarketPlace,Decentraland,3591.17276,7469.0,MANA,115792089237316195423570985008687907817540336138942025375803250227577467436968,0x5ce213893956bbf4249a7f8a079331280065eec,0xee4375c0e5d0b8ca4b7f6eae37a31899b335e55,0x15f61434844f1e7034ce19c43dcff5ffba7de486b7159d98ef45986a4cd18a4,True
2021-09-29 00:00:00+00:00,DCL MarketPlace,Decentraland,3743.5657,5420.0,MANA,115792089237316195423570985008687907840339254722644902427849348925505937604605,0xf16a25a1b4e6434bacf9d037d69d675dcf85269,0xf179344bbec75ad4522bd6b2c780b2e13b3469a,0x22d3ac6b17ebb0fdf9a07fbc244428b2bb27e38cbe69ad9468095950f3a12f7,True
2021-09-29 00:00:00+00:00,DCL MarketPlace,Decentraland,4948.795082,8000.0,MANA,115792089237316195423570985008687907815498641937416394595023002582986858168341,0xa01424b7540adbb792375dcf97b733a5d68ad34,0x798eab78797b48265ad78272fe946310e36e46b,0xd34ad732ab9faf621245e024a721865f7a239765aada072d386b7733f4e3904,True
2021-09-29 00:00:00+00:00,DCL MarketPlace,Decentraland,6625.78,5650.0,MANA,2722258935367507707706996859454145691629,0x5dbd259c719545f1dbcfa3daa27b5b4c7e6132b,0xa01424b7540adbb792375dcf97b733a5d68ad34,0x4a63b4afbcfd15a9f5f7024597d52732ba356ca43fee4389ff6ee89abfbf954,True
2021-09-29 00:00:00+00:00,DCL MarketPlace,Decentraland,3710.4368,6499.0,MANA,115792089237316195423570985008687907840339254722644902427849348925505937604604,0xf16a25a1b4e6434bacf9d037d69d675dcf85269,0x5ce213893956bbf4249a7f8a079331280065eec,0xd1805a7e8663ffac66624f199cfcb645c3cd7b13713bac7ed87bc1df194b87e,True
2021-09-29 00:00:00+00:00,DCL MarketPlace,Decentraland,3841.627244,5650.0,MANA,115792089237316195423570985008687907829790501348095810060484736095121123049439,0xa01424b7540adbb792375dcf97b733a5d68ad34,0x798eab78797b48265ad78272fe946310e36e46b,0xcab8611e45cbd3b3084e6135c58d85a6ff544222743391b5d24397fbbcebda8,True
